,spearman_corr,p_val1,pearson_corr,p_val2
mH&Y_Beta_channel46,-0.252222265925456,0.2833570162759962,-0.2721067269310737,0.2458018662481452
mH&Y_Alpha_channel37,-0.252222265925456,0.2833570162759962,-0.4006667907487987,0.0800034855263806
Apathy_Theta_channel67,0.251601199459185,0.28458416736447617,0.3260872818530166,0.1605846959359457
MoCA corretto_Alpha_channel19,-0.25150630931835616,0.28477194747964013,-0.13070032013330163,0.5828416982054277
MoCA corretto_Alpha_channel74,-0.25150630931835616,0.28477194747964013,-0.2842783032708849,0.22446927172976205
MoCA corretto_Beta_channel72,0.25150630931835616,0.28477194747964013,0.28876967958631566,0.21691301518206316
BDI_Alpha_channel38,0.25096689828942703,0.2858408539958167,0.15939341344068064,0.502066270716741
MoCA corretto_Beta_channel35,-0.2500002835140546,0.28776250310351753,-0.44747146950642147,0.04789325838128859
MoCA corretto_Delta_channel29,-0.2500002835140546,0.28776250310351753,-0.16276309032041858,0.4929504195153601
MoCA corretto_Beta_channel61,-0.2500002835140546,0.28776250310351753,0.07695499015389012,0.7470952083436063
BDI_Beta_channel38,0.24944588678464263,0.2888682384692195,-0.032051565682839026,0.8932892958761425
BDI_Theta_channel28,-0.24944588678464263,0.2888682384692195,-0.06003629599145614,0.8014825434715949
BDI_Theta_channel115,-0.24944588678464263,0.2888682384692195,0.12751682425835295,0.5921323742369298
UPDRS III _Delta_channel72,0.24924727061190385,0.2892650107712776,0.03860754992042974,0.8716205450947536
BDI_Alpha_channel7,0.2486853810322504,0.29038930406973523,0.15241836235816736,0.5211908681934002
BDI_Delta_channel88,-0.2486853810322504,0.29038930406973523,-0.16718269288967008,0.481118413734016
Apathy_Theta_channel53,0.24858801144170978,0.2905844050625594,0.3702432199949667,0.10808239407391707
MoCA corretto_Delta_channel9,-0.2484942577097531,0.29077233702259364,-0.32030179036804707,0.16857558470323303
UPDRS III _Beta_channel34,-0.2484942577097531,0.29077233702259364,-0.2830932358476456,0.22649130894187974
MoCA corretto_Delta_channel79,0.2484942577097531,0.29077233702259364,0.28408553334592,0.2247973825405427
UPDRS III _Alpha_channel86,-0.2484942577097531,0.29077233702259364,-0.14543205996899583,0.540683071611548
UPDRS III _Theta_channel31,0.2484942577097531,0.29077233702259364,0.23649362222915027,0.3154434848079187
MoCA corretto_Beta_channel60,-0.2484942577097531,0.29077233702259364,-0.054620363764783145,0.8190931869905271
BDI_Alpha_channel107,0.24792487527985818,0.29191528379479853,0.3850418833077113,0.09365194719912205
Apathy_Gamma_channel63,-0.24783471443734092,0.2920965202537877,-0.1259012926827957,0.5968707372120515
mH&Y_Theta_channel75,-0.24779731389167603,0.292171721074348,-0.46748947614140113,0.03767186678040107
mH&Y_Delta_channel61,-0.24779731389167603,0.292171721074348,-0.34612438207130214,0.13493969842904793
mH&Y_Gamma_channel36,-0.24779731389167603,0.292171721074348,-0.47976311858082654,0.032299758490098605
mH&Y_Alpha_channel65,-0.24779731389167603,0.292171721074348,-0.3342217479084544,0.1497975704402041
mH&Y_Theta_channel63,-0.24779731389167603,0.292171721074348,-0.28512521832308574,0.2230314559517789
UPDRS III _Delta_channel91,-0.24774124480760232,0.2922844807548393,-0.24420300653981802,0.29945416537945524
BDI_Theta_channel19,-0.24716436952746604,0.2934461764388398,-0.08199463925412284,0.7311023308779636
UPDRS III _Alpha_channel45,-0.24698823190545158,0.29380144077529813,-0.2029193076090525,0.39087657681130494
MoCA corretto_Beta_channel21,-0.24698823190545158,0.29380144077529813,-0.00015100421285180188,0.9994958769268655
MoCA corretto_Delta_channel60,-0.24698823190545158,0.29380144077529813,-0.19696974098364572,0.4052076455739496
UPDRS III _Gamma_channel53,-0.24698823190545158,0.29380144077529813,-0.04461695482369281,0.851835026092048
UPDRS III _Gamma_channel110,-0.24698823190545158,0.29380144077529813,-0.1741305955662114,0.46280774749900166
UPDRS III _Delta_channel70,-0.24698823190545158,0.29380144077529813,-0.17785677436283004,0.45313626226320136
BDI_Beta_channel81,0.2464038637750738,0.2949819807024457,0.016873072603349363,0.9437124860194008
Apathy_Alpha_channel27,-0.2463281204286033,0.2951352095916692,-0.2719342640107269,0.24611314492042533
UPDRS III _Beta_channel104,-0.24623521900330078,0.29532321580101667,-0.21066877318840987,0.3726390690270993
BDI_Beta_channel7,0.2456433580226816,0.2965226951922004,0.00808897645065635,0.9729999023386409
MoCA corretto_Gamma_channel94,0.24548220610114999,0.29684980445865583,0.3929178339022466,0.08657421754299663
MoCA corretto_Gamma_channel28,-0.24548220610114999,0.29684980445865583,-0.2540784078749241,0.27970906023248904
BDI_Delta_channel106,-0.2448828522702894,0.29806831842053527,-0.057433772825339006,0.8099340415977438
BDI_Beta_channel77,0.2448828522702894,0.29806831842053527,-0.00915612769586987,0.9694393706009382
Apathy_Beta_channel58,0.24482152641986568,0.298193168596109,0.24398411287048177,0.2999012085213112
BDI_Beta_channel32,0.24412234651789722,0.29961884880557954,-0.03303174104702708,0.8900446306415712
Apathy_Delta_channel41,0.24406822941549686,0.29972937053060794,0.5380658397868442,0.014396058873525025
Apathy_Delta_channel108,-0.24406822941549686,0.29972937053060794,-0.29677966522303467,0.20385639567202435
Apathy_Beta_channel39,0.24406822941549686,0.29972937053060794,0.3145811427144033,0.1767408174036792
Apathy_Alpha_channel39,0.24406822941549686,0.29972937053060794,0.32273551890457797,0.16518159498886803
MoCA corretto_Gamma_channel88,-0.2439761802968485,0.29991741672355277,-0.3450973853868491,0.1361789553730896
MoCA corretto_Gamma_channel23,-0.2439761802968485,0.29991741672355277,-0.03162872741923915,0.8946895204534211
mH&Y_Gamma_channel6,-0.24337236185789612,0.30115273279333077,-0.10030970807876435,0.6739173985624236
mH&Y_Delta_channel101,-0.24337236185789612,0.30115273279333077,-0.21621201040287413,0.3598949854419269
mH&Y_Alpha_channel32,0.24337236185789612,0.30115273279333077,0.18858929961876159,0.4258720782492683
mH&Y_Gamma_channel70,-0.24337236185789612,0.30115273279333077,-0.2480858379665958,0.29159189697088905
mH&Y_Beta_channel25,-0.24337236185789612,0.30115273279333077,-0.330957934226649,0.1540632669665287
BDI_Beta_channel62,-0.243361840765505,0.3011742846710142,-0.06235856427021719,0.7939590054926564
BDI_Theta_channel16,-0.24260133501311276,0.30273462424592723,-0.08214694887032278,0.7306206118934383
BDI_Gamma_channel20,-0.24184082926072062,0.3042998656646737,-0.15797094983280857,0.505938701298337
Apathy_Theta_channel4,0.2418083384023904,0.3043668461567377,0.31257994219065804,0.17965964983466923
UPDRS III _Delta_channel97,-0.2417171415903962,0.3045548978139181,-0.24576484243818816,0.2962762494990425
BDI_Gamma_channel4,0.2410803235083284,0.3058700069667389,-0.06231252624436279,0.7941079887815445
BDI_Gamma_channel5,0.2410803235083284,0.3058700069667389,-0.08252125689715575,0.7294371776750865
UPDRS III _Gamma_channel62,-0.24096412868824543,0.30611033434358625,-0.2181725177017501,0.35544836580563216
UPDRS III _Beta_channel98,-0.24096412868824543,0.30611033434358625,-0.30604377037083047,0.1894202919947072
UPDRS III _Alpha_channel13,-0.24021111578609464,0.307670572349255,-0.2019577616268617,0.3931734333465089
UPDRS III _Alpha_channel57,-0.23945810288394392,0.3092356097295418,-0.22313542682372267,0.3443345064951103
MoCA corretto_Beta_channel55,-0.23945810288394392,0.3092356097295418,-0.1979780008522816,0.4027590238185502
mH&Y_Gamma_channel69,-0.23894740982411616,0.31029974758141976,-0.2674955643672775,0.25421143108465216
mH&Y_Beta_channel32,0.23894740982411616,0.31029974758141976,0.17683045975355602,0.45578965490047657
mH&Y_Theta_channel33,0.23894740982411616,0.31029974758141976,0.07477201075647281,0.7540541353058539
mH&Y_Delta_channel50,-0.23894740982411616,0.31029974758141976,-0.4954137991715815,0.026340291094922162
mH&Y_Theta_channel80,0.23894740982411616,0.31029974758141976,0.18050082018881244,0.4463373221181491
mH&Y_Theta_channel79,-0.23894740982411616,0.31029974758141976,-0.2327957995112805,0.3232910251413875
Apathy_Gamma_channel111,-0.23879515038491514,0.3106174394654983,-0.14445565183873346,0.5434335568001292
Apathy_Beta_channel8,0.23804185338054634,0.3121920903536932,0.26855189429481313,0.25226901522314304
BDI_Gamma_channel11,0.23803830049875957,0.31219952846988386,-0.018961989239632337,0.936756610375067
BDI_Gamma_channel102,-0.23803830049875957,0.31219952846988386,-0.1647274348654683,0.4876740326001453
UPDRS III _Delta_channel99,-0.2379520770796424,0.3123800737503849,-0.234431176073313,0.3198062011667428
MoCA corretto_Theta_channel16,-0.2379520770796424,0.3123800737503849,-0.19798853619297485,0.40273348095573364
Apathy_Beta_channel0,0.2372885563761775,0.3137715376677264,0.23673469160851898,0.31493589123937454
Apathy_Gamma_channel46,0.2365352593718087,0.3153557789473263,0.33393845882140316,0.15016452187322313
BDI_Beta_channel72,0.23651728899397514,0.3153936305526926,-0.06558870465913232,0.7835233997866243
BDI_Beta_channel75,0.23651728899397514,0.3153936305526926,-0.080197047983945,0.7367949606817865
MoCA corretto_Delta_channel18,-0.23644605127534085,0.3155437077611785,-0.23828716192544983,0.31167878401181137
MoCA corretto_Gamma_channel20,-0.23644605127534085,0.3155437077611785,-0.2717795023880135,0.2463926892958378
MoCA corretto_Delta_channel30,-0.23644605127534085,0.3155437077611785,-0.09585359814332321,0.6876867432997993
MoCA corretto_Alpha_channel18,-0.23644605127534085,0.3155437077611785,-0.2350940606966059,0.31840008028311073
MoCA corretto_Beta_channel95,0.23644605127534085,0.3155437077611785,0.3176057660973603,0.1723908260922664
Apathy_Theta_channel39,0.23578196236743987,0.31694481164004484,0.4043228570274888,0.0770351499959914
BDI_Alpha_channel23,-0.23575678324158295,0.3169980081466942,0.014709247399959158,0.950921931890198
BDI_Delta_channel4,0.23575678324158295,0.3169980081466942,0.017546161273181024,0.9414707187112614
BDI_Alpha_channel64,-0.23575678324158295,0.3169980081466942,0.011981467110260963,0.960015533887761
Apathy_Gamma_channel95,-0.23502866536307102,0.31853863310114633,-0.04304880677499395,0.8569903045719682
BDI_Beta_channel96,-0.23499627748919077,0.3186072665089001,-0.10030871442297662,0.6739204580429006
MoCA corretto_Beta_channel29,-0.23494002547103926,0.3187264916459856,-0.14728356956465968,0.5354850112321214
MoCA corretto_Alpha_channel30,-0.23494002547103926,0.3187264916459856,-0.09810757005482786,0.68070983551795
mH&Y_Alpha_channel24,-0.23452245779033623,0.31961235303291763,-0.288616015722708,0.2171687395057227
mH&Y_Beta_channel26,-0.23452245779033623,0.31961235303291763,-0.28341649211642694,0.2259385753127527
mH&Y_Theta_channel70,-0.23452245779033623,0.31961235303291763,-0.1947310817715988,0.4106733289409488
mH&Y_Theta_channel85,-0.23452245779033623,0.31961235303291763,-0.6088329219449042,0.004386060522300518
mH&Y_Beta_channel15,-0.23452245779033623,0.31961235303291763,-0.3544611365988079,0.12517336174670846
mH&Y_Delta_channel6,-0.23452245779033623,0.31961235303291763,-0.20658512043739702,0.3821886157592282
Apathy_Delta_channel57,0.23427536835870222,0.32013724059350074,0.3008917336758136,0.19736105427891473
BDI_Theta_channel9,0.23423577173679855,0.32022140281921263,0.0319650232450979,0.8935758556660833
UPDRS III _Delta_channel65,-0.23418701256888852,0.32032505810181094,-0.18632416394671247,0.43155216967990484
Apathy_Gamma_channel14,0.2335220713543334,0.3217406312874811,0.24653876312715947,0.29470919975836
Apathy_Beta_channel104,-0.2335220713543334,0.3217406312874811,-0.0777055766253,0.7447067966096559
BDI_Theta_channel35,0.23347526598440635,0.3218404141614383,0.051334989498066266,0.8298173750854113
MoCA corretto_Gamma_channel73,0.23343399966673772,0.32192840381432314,0.2828657504262627,0.2268808125120497
MoCA corretto_Delta_channel47,-0.23343399966673772,0.32192840381432314,-0.19220623910705809,0.41688543867269445
Apathy_Beta_channel2,0.23276877434996462,0.3233488022608585,0.28449185911925795,0.22410614675716667
Apathy_Theta_channel19,0.23276877434996462,0.3233488022608585,0.16025329186637977,0.49973236078712957
Apathy_Theta_channel68,0.23276877434996462,0.3233488022608585,0.3134545437609093,0.17838000912982155
Apathy_Beta_channel113,-0.23276877434996462,0.3233488022608585,-0.021009196710630285,0.9299438961753128
BDI_Gamma_channel80,0.23271476023201415,0.3234642975231815,-0.01882789528152591,0.9372030020748321
BDI_Alpha_channel53,0.23271476023201415,0.3234642975231815,0.2760695850312288,0.2387187622068526
UPDRS III _Delta_channel75,-0.232680986764587,0.3235365258537598,-0.4199924436526954,0.06523419500667901
UPDRS III _Beta_channel32,0.232680986764587,0.3235365258537598,0.28860618532996746,0.21718510578754827
Apathy_Theta_channel71,0.2320154773455958,0.32496175049870646,0.14078005407653305,0.5538441677387761
BDI_Alpha_channel12,0.23195425447962192,0.3250930497957425,0.1248329341118071,0.6000128697233968
MoCA corretto_Theta_channel107,0.23192797386243624,0.32514942119779067,0.33902838935077545,0.1436663845960171
UPDRS III _Beta_channel25,-0.23192797386243624,0.32514942119779067,-0.3111622366397118,0.18174712650708047
UPDRS III _Alpha_channel98,-0.23192797386243624,0.32514942119779067,-0.26928557345142345,0.25092547878259946
BDI_Theta_channel100,-0.23119374872722975,0.32672666777401493,0.06002835547048653,0.8015082979498303
UPDRS III _Delta_channel93,-0.23117496096028545,0.3267670867314163,-0.20484271126835185,0.3863045379200622
UPDRS III _Beta_channel46,-0.23117496096028545,0.3267670867314163,-0.05750477714943116,0.80970318700083
Apathy_Alpha_channel112,-0.23050888333685815,0.328201966244032,-0.12226541622705567,0.6075919518337776
Apathy_Delta_channel2,0.23050888333685815,0.328201966244032,0.2934183642222797,0.20927022884820984
BDI_Alpha_channel95,0.23043324297483753,0.3283651481563894,0.526799356149471,0.017010467831986106
BDI_Gamma_channel104,-0.23043324297483753,0.3283651481563894,-0.23899494343755662,0.31020060805558525
BDI_Delta_channel80,0.23043324297483753,0.3283651481563894,0.1946821935194813,0.4107931340160772
BDI_Alpha_channel6,0.23043324297483753,0.3283651481563894,0.17789587628501344,0.45303532757987064
MoCA corretto_Delta_channel86,-0.2304219480581347,0.3283895192468784,-0.38663962466329416,0.09218298758154883
mH&Y_Gamma_channel79,-0.23009750575655633,0.3290900273130818,-0.4121596435076885,0.07094962639569932
mH&Y_Beta_channel91,-0.23009750575655633,0.3290900273130818,-0.2181207320321172,0.35556541170041434
mH&Y_Alpha_channel70,-0.23009750575655633,0.3290900273130818,-0.22214186671727232,0.3465430711783089
mH&Y_Alpha_channel25,-0.23009750575655633,0.3290900273130818,-0.3254851285196053,0.1614039597082339
mH&Y_Beta_channel96,-0.23009750575655633,0.3290900273130818,-0.2524385560569498,0.28293042360711307
mH&Y_Gamma_channel87,-0.23009750575655633,0.3290900273130818,-0.3811661593425898,0.09728642332090986
mH&Y_Theta_channel34,0.23009750575655633,0.3290900273130818,0.09509317879853343,0.6900460586390332
Apathy_Theta_channel96,-0.2290022893281205,0.3314612525464635,-0.07954290326295241,0.7388698102446587
UPDRS III _Delta_channel63,-0.22891592225383317,0.3316486719279419,-0.20989043644116556,0.37444868974484113
MoCA corretto_Beta_channel45,-0.22891592225383317,0.3316486719279419,-0.0482595738857762,0.8398825749198492
MoCA corretto_Alpha_channel28,-0.22891592225383317,0.3316486719279419,-0.20425574739593805,0.38769661010776973
UPDRS III _Gamma_channel33,0.22891592225383317,0.3316486719279419,0.21521985249483006,0.3621574003301302
BDI_Delta_channel76,-0.22815172571766093,0.33330972926249314,-0.21675314874757765,0.3586644553852545
Apathy_Beta_channel4,0.22749569531938288,0.3347395819399458,0.3223660241723557,0.1656938292958306
Apathy_Theta_channel79,0.22749569531938288,0.3347395819399458,0.2686282478654383,0.25212898100666037
BDI_Theta_channel46,0.22739121996526873,0.3349676243118379,0.09770428386206373,0.6819563476852479
BDI_Alpha_channel25,-0.22739121996526873,0.3349676243118379,0.011534316787750604,0.9615066816192952
UPDRS III _Delta_channel73,-0.22665688354738087,0.3365730677758798,-0.22887652531634023,0.33173418535626387
MoCA corretto_Gamma_channel95,0.22590387064523007,0.33822402961387166,0.1851294728898015,0.43456407370672984
MoCA corretto_Gamma_channel57,-0.22590387064523007,0.33822402961387166,-0.005865258318946007,0.9804208045332949
MoCA corretto_Gamma_channel90,-0.22590387064523007,0.33822402961387166,0.10121035663156297,0.6711463207623816
UPDRS III _Gamma_channel67,-0.22590387064523007,0.33822402961387166,-0.202583144028973,0.39167872670657955
mH&Y_Theta_channel20,-0.2256725537227764,0.3387321383940378,-0.37942130673959146,0.09895584837203189
mH&Y_Delta_channel84,0.2256725537227764,0.3387321383940378,0.21592508732440235,0.3605484201097454
mH&Y_Beta_channel110,-0.2256725537227764,0.3387321383940378,-0.25286266398869106,0.2820951033014584
BDI_Alpha_channel97,0.2251097027080921,0.3399703605043223,0.49564904562132817,0.02625785678811823
BDI_Theta_channel5,0.2251097027080921,0.3399703605043223,-0.010942386192465604,0.9634808281441732
Apathy_Gamma_channel99,-0.22448250730190764,0.3413532526746118,-0.02360367680291689,0.9213167580021899
