,OR,log_OR,p-value,2.5%,97.5%
Slope_Theta_channel97,0.2794646933653345,-1.274879315062592,0.157674368737457,0.047675565339840686,1.6381665173986883
Slope_Delta_channel13,0.27678696546799497,-1.2845071464196673,0.4512291941416162,0.0097910472026629,7.824599623229768
Slope_Gamma_channel106,0.27532093551305714,-1.2898178235460178,0.3318918190641782,0.020339994041750496,3.7267276173332324
Slope_Theta_channel54,0.274502572185542,-1.2927946476373209,0.15281844884849705,0.046647203493801984,1.6153521860424218
Slope_Gamma_channel68,0.274494840855496,-1.2928228129068209,0.2965420263336087,0.024229086798408194,3.1097918911757865
Slope_Delta_channel92,0.2739869552233309,-1.2946747824013707,0.48403409695722455,0.007294874653219733,10.290629407788174
Slope_Theta_channel116,0.2730703000983742,-1.2980260074292083,0.15384929558947003,0.04586679981487509,1.625737768860716
Slope_Gamma_channel94,0.27202400395289256,-1.3018649667531157,0.25985966367772406,0.028254764156962445,2.6189232483233873
Slope_Gamma_channel54,0.2681107556269548,-1.3163551165779197,0.31965583365969663,0.020062604315640754,3.5829534467176116
Slope_Gamma_channel49,0.25907626747732576,-1.3506327916056693,0.4302649831034514,0.009033020112734208,7.430572669196253
Slope_Delta_channel81,0.2569878005788072,-1.3587266637785378,0.5683742590245767,0.0024125067132737803,27.375148546928827
Slope_Gamma_channel55,0.2559263646981426,-1.3628655137761694,0.19844794928738774,0.032064648853122255,2.042695195186237
