,pearson_corr,p_val2
BDI_Delta_channel75,-0.11291222326444963,0.6355245410180864
MoCA corretto_Delta_channel91,0.11290203245388047,0.6355552439871828
UPDRS III _Theta_channel100,0.11285602793086998,0.6356938539683137
BDI_Delta_channel45,0.11274953799750981,0.6360147490654791
mH&Y_Theta_channel3,-0.11245301816871722,0.6369086061450919
UPDRS III _Delta_channel80,0.11227684328424607,0.6374399130400605
Apathy_Beta_channel36,0.11223278973194604,0.6375727960416174
mH&Y_Alpha_channel96,-0.11219871724912672,0.6376755794772793
mH&Y_Delta_channel49,-0.1121662218908505,0.6377736112732553
BDI_Theta_channel85,-0.11208674587509605,0.63801339842139
UPDRS III _Gamma_channel104,0.11200017229269973,0.638274639032008
mH&Y_Delta_channel4,0.11197925397190009,0.6383377673892229
UPDRS III _Gamma_channel77,-0.11190280095503918,0.6385685115152371
BDI_Beta_channel18,-0.11182409599458157,0.6388060856849613
MoCA corretto_Delta_channel78,0.11180330658019465,0.6388688450473039
MoCA corretto_Alpha_channel114,0.11159854068266203,0.6394871213099859
UPDRS III _Delta_channel111,-0.1113779459489864,0.640153447805234
mH&Y_Beta_channel6,-0.11126451393011116,0.6404961828597638
mH&Y_Theta_channel4,0.11106170596642714,0.6411091421310129
mH&Y_Delta_channel72,-0.11103842303956535,0.6411795259074043
MoCA corretto_Theta_channel33,0.1109577222261269,0.6414235055061879
UPDRS III _Theta_channel78,0.11092382140695689,0.6415260070790336
Apathy_Gamma_channel73,0.11087605078065296,0.6416704556129388
mH&Y_Theta_channel30,0.1108344702896489,0.6417961965422101
BDI_Delta_channel51,-0.1106020032343184,0.6424993583096477
UPDRS III _Delta_channel102,0.1105860612410142,0.642547590074892
MoCA corretto_Delta_channel27,0.11033877925557246,0.643295906591374
UPDRS III _Gamma_channel93,-0.11014195337570531,0.6438917709770404
BDI_Delta_channel66,0.11011694822328291,0.6439674857645861
UPDRS III _Delta_channel106,0.10995255141513607,0.6444653579964557
mH&Y_Gamma_channel92,-0.10992003246573631,0.6445638582174107
MoCA corretto_Alpha_channel24,0.10986817744221569,0.6447209393951479
MoCA corretto_Gamma_channel92,0.10967698646042472,0.6453002274686058
UPDRS III _Alpha_channel43,0.10960609372170643,0.6455150748471147
mH&Y_Delta_channel78,0.1095984141625726,0.6455383501255071
UPDRS III _Theta_channel86,0.10942391111682168,0.646067321033535
mH&Y_Gamma_channel110,-0.10935332118539386,0.6462813467075439
BDI_Theta_channel43,0.10915310623740122,0.6468885354412097
UPDRS III _Delta_channel6,-0.1091349900077322,0.6469434868545532
mH&Y_Delta_channel30,0.10912044889997286,0.6469875952311734
BDI_Beta_channel99,0.10904488647348001,0.6472168213191613
UPDRS III _Delta_channel41,0.10894574537316544,0.6475176220324035
mH&Y_Delta_channel95,-0.10885911428477807,0.6477805096089652
UPDRS III _Delta_channel22,0.10854377761911248,0.6487377577061194
UPDRS III _Theta_channel43,0.1083599297016066,0.6492960984582477
BDI_Theta_channel21,-0.10828198397577049,0.649532871733129
MoCA corretto_Theta_channel47,-0.10814440619837208,0.6499508663549352
BDI_Gamma_channel105,-0.10814276555790095,0.649955851625972
UPDRS III _Gamma_channel72,0.1080475139789129,0.6502453088304383
MoCA corretto_Gamma_channel93,0.10801095878861017,0.6503564081251281
MoCA corretto_Alpha_channel104,0.10784215912669773,0.6508695196471654
BDI_Delta_channel20,-0.10774550684062774,0.6511633881074217
MoCA corretto_Alpha_channel111,0.10772797786299498,0.6512166897618616
BDI_Theta_channel38,0.10763122869732683,0.6515109113907402
UPDRS III _Theta_channel95,-0.10741510941568963,0.6521683257832994
BDI_Delta_channel108,-0.10724702109367776,0.6526798053806151
MoCA corretto_Delta_channel104,0.10717032733498308,0.6529132280824916
BDI_Delta_channel55,-0.10711649444525334,0.6530770907165131
MoCA corretto_Gamma_channel103,0.1070536253347861,0.6532684781809803
Apathy_Beta_channel59,0.10693154294077122,0.6536401835093484
BDI_Delta_channel58,-0.10670979169619875,0.6543155523103719
Apathy_Beta_channel21,0.10661831130988778,0.6545942416987799
Apathy_Alpha_channel114,-0.10655877480030523,0.6547756396603323
BDI_Alpha_channel3,0.10653110128224215,0.6548599626637926
UPDRS III _Delta_channel3,0.1064899098392021,0.654985483111791
Apathy_Theta_channel23,0.10615698201217136,0.6560003228182609
BDI_Beta_channel51,-0.10584166960065575,0.6569620020729583
UPDRS III _Delta_channel74,0.10572260700706822,0.6573252692515994
Apathy_Alpha_channel31,-0.10558003535345757,0.6577603613449421
UPDRS III _Delta_channel44,0.1055549403991698,0.6578369556769768
Apathy_Alpha_channel19,0.10533741052636689,0.6585010336241222
mH&Y_Gamma_channel93,-0.10528506622138431,0.6586608677527923
Apathy_Gamma_channel36,0.1051976432185517,0.6589278469936813
MoCA corretto_Gamma_channel115,0.10506203662806837,0.6593420516596239
Apathy_Theta_channel90,0.10500282630134111,0.6595229370831226
Apathy_Theta_channel1,0.10487304234069238,0.6599194860645683
Apathy_Beta_channel97,0.10485656211348765,0.6599698468987734
BDI_Gamma_channel84,-0.10476908436586602,0.6602371879172853
Apathy_Theta_channel32,0.10476806112473676,0.6602403152823135
mH&Y_Alpha_channel109,-0.10474389374131204,0.6603141804163102
MoCA corretto_Delta_channel61,-0.10470123712828143,0.6604445633694735
Apathy_Theta_channel76,-0.1046865979247434,0.660489311301408
BDI_Alpha_channel43,0.1046114367433735,0.6607190753817085
MoCA corretto_Beta_channel40,0.10456800611035914,0.6608518540416183
MoCA corretto_Delta_channel62,-0.10454874388704212,0.6609107467551927
MoCA corretto_Delta_channel31,-0.10448152251990023,0.6611162857600785
UPDRS III _Delta_channel71,0.10421147709343612,0.661942223741343
Apathy_Theta_channel94,-0.10415840431294732,0.6621045918784265
BDI_Delta_channel15,-0.10414348901573144,0.6621502255860381
BDI_Theta_channel37,-0.10408260318647672,0.6623365191249808
mH&Y_Alpha_channel89,-0.10399525350196308,0.6626038179783249
Apathy_Alpha_channel66,0.10387047856079316,0.6629857100144061
UPDRS III _Theta_channel102,0.10371494728675916,0.6634618484149226
BDI_Beta_channel14,-0.10352728085573432,0.664036529727269
Apathy_Delta_channel81,0.10337733976424651,0.6644958164728685
BDI_Beta_channel55,-0.10328984444697029,0.664763877867648
mH&Y_Beta_channel88,-0.10310311738029623,0.6653360888337687
BDI_Delta_channel59,-0.1030847584593864,0.6653923579827348
mH&Y_Delta_channel42,-0.10300057244768236,0.6656504058326287
mH&Y_Theta_channel88,0.10267502915926707,0.666648604855669
BDI_Delta_channel85,-0.1026204051896149,0.666816148837384
MoCA corretto_Delta_channel113,0.10242636651975397,0.667411431761762
mH&Y_Delta_channel39,-0.10240584601036687,0.6674743969461956
BDI_Theta_channel69,0.10224889118125172,0.6679560682919145
BDI_Delta_channel43,0.10215917381456795,0.6682314538884853
BDI_Gamma_channel32,-0.10192097413922677,0.6689628007982095
mH&Y_Alpha_channel8,0.10191856885473552,0.6689701872331412
BDI_Theta_channel13,0.10180162936692415,0.6693293342808053
BDI_Theta_channel56,-0.10169651570863295,0.669652220588817
mH&Y_Theta_channel8,0.1016583784304081,0.6697693838166388
MoCA corretto_Beta_channel57,0.10139534073474366,0.6705776734919686
Apathy_Alpha_channel5,0.10139453060311837,0.6705801634878019
mH&Y_Theta_channel107,-0.101329328795429,0.6707805766137986
Apathy_Gamma_channel40,0.10125165831774806,0.6710193430736513
Apathy_Delta_channel1,0.10124488402571515,0.6710401693333556
MoCA corretto_Gamma_channel90,0.10121035663156297,0.6711463207623816
UPDRS III _Gamma_channel47,-0.10112234180426916,0.6714169417115506
mH&Y_Beta_channel104,-0.10108370846480015,0.6715357407115203
MoCA corretto_Delta_channel115,0.10102439972340169,0.6717181319585335
Apathy_Alpha_channel102,-0.10098097969909009,0.6718516720833865
UPDRS III _Delta_channel46,0.10083661370663274,0.6722957438446384
UPDRS III _Gamma_channel25,-0.10083423918236754,0.6723030487876067
MoCA corretto_Theta_channel28,-0.10081610175188818,0.6723588473793053
MoCA corretto_Alpha_channel105,0.10079014201870835,0.6724387136315835
mH&Y_Alpha_channel107,0.10072949971419666,0.6726252954890726
BDI_Alpha_channel9,0.10064343315914824,0.6728901333071317
MoCA corretto_Gamma_channel46,-0.10053916882308227,0.6732110176993136
MoCA corretto_Gamma_channel102,0.10052544019254508,0.6732532730468579
MoCA corretto_Gamma_channel101,0.10047128133126258,0.6734199777814498
MoCA corretto_Beta_channel88,-0.10041847493343191,0.6735825336574401
UPDRS III _Theta_channel53,-0.10038315653220056,0.6736912633665921
mH&Y_Gamma_channel6,-0.10030970807876435,0.6739173985624236
BDI_Beta_channel96,-0.10030871442297662,0.6739204580429006
Apathy_Alpha_channel63,-0.10013267802623219,0.6744625543868307
BDI_Alpha_channel15,0.09992969906474575,0.6750878108877172
UPDRS III _Theta_channel81,-0.09991829513612258,0.6751229456411265
Apathy_Delta_channel71,0.09981394545987742,0.6754444701639244
mH&Y_Alpha_channel31,0.09931135148464165,0.6769938310827476
MoCA corretto_Alpha_channel106,0.0990850707752321,0.6776918016022326
BDI_Gamma_channel99,-0.09895781900940392,0.6780844251276439
mH&Y_Alpha_channel30,0.09889257723499675,0.6782857535615326
Apathy_Theta_channel22,0.09888333712745427,0.6783142691425843
BDI_Delta_channel100,-0.09887649815621347,0.6783353749298182
BDI_Theta_channel17,-0.09885802601042881,0.6783923830743924
MoCA corretto_Theta_channel65,0.09878658217194801,0.6786128865917588
MoCA corretto_Beta_channel25,0.09811074595226778,0.6807000223342015
MoCA corretto_Alpha_channel30,-0.09810757005482786,0.68070983551795
Apathy_Beta_channel29,0.09794529531973283,0.6812113128239161
BDI_Delta_channel95,0.09791586064543382,0.6813022885455295
BDI_Theta_channel24,-0.09779959514666411,0.6816616795190953
BDI_Theta_channel46,0.09770428386206373,0.6819563476852479
mH&Y_Gamma_channel5,0.09764973593018426,0.6821250101937375
UPDRS III _Gamma_channel43,0.09756230058710094,0.6823953910339542
mH&Y_Beta_channel31,-0.09740416845141228,0.6828844858394016
mH&Y_Alpha_channel82,0.09726867524494227,0.683303656388529
Apathy_Delta_channel61,0.09724570909448904,0.683374714805689
BDI_Beta_channel74,0.09709450583683658,0.6838426092127166
UPDRS III _Delta_channel48,0.09693546215695849,0.6843348853381231
BDI_Alpha_channel22,-0.0968688059239225,0.6845412379083791
mH&Y_Theta_channel103,-0.09676252824122517,0.6848702940022205
MoCA corretto_Beta_channel19,-0.09664084346892854,0.6852471205171528
mH&Y_Beta_channel43,-0.09654394735523367,0.6855472341117498
BDI_Beta_channel60,-0.0965248695523768,0.6856063285956038
mH&Y_Gamma_channel0,-0.09636709872304981,0.6860950992616088
BDI_Delta_channel3,0.09614484325934669,0.6867838455533716
MoCA corretto_Beta_channel59,-0.09607987638703461,0.6869852159742741
MoCA corretto_Delta_channel97,0.09587902161863465,0.6876079109850886
MoCA corretto_Delta_channel30,-0.09585359814332321,0.6876867432997993
Apathy_Beta_channel108,-0.09582269306632571,0.6877825769707511
BDI_Alpha_channel4,0.09566403517981972,0.6882746319442636
BDI_Delta_channel71,-0.09551709763096526,0.6887304455298704
Apathy_Delta_channel72,0.09545873327040215,0.6889115257383909
UPDRS III _Delta_channel86,0.09542208330871646,0.6890252435735611
BDI_Theta_channel110,-0.09536031710546275,0.6892169068419023
mH&Y_Beta_channel115,-0.09517023337309186,0.6898068594221061
mH&Y_Delta_channel44,-0.09513451286785624,0.6899177424642897
UPDRS III _Beta_channel14,-0.09513021842224835,0.6899310736259407
BDI_Theta_channel74,0.09511738077675568,0.6899709257965393
mH&Y_Theta_channel34,0.09509317879853343,0.6900460586390332
UPDRS III _Beta_channel6,-0.09475384441519583,0.6910997851180183
MoCA corretto_Alpha_channel115,0.09455220214972397,0.6917261990202603
BDI_Delta_channel16,-0.09440737633956224,0.6921762281779971
UPDRS III _Beta_channel30,0.09434526279954929,0.6923692691408148
MoCA corretto_Alpha_channel32,-0.09424984940416545,0.6926658373793757
UPDRS III _Gamma_channel98,-0.09419260848713062,0.6928437768573439
UPDRS III _Alpha_channel84,-0.0940223031882334,0.6933732805506889
Apathy_Gamma_channel59,0.09399591845557116,0.6934553267350698
Apathy_Theta_channel102,0.0939935804996922,0.6934625970205773
BDI_Gamma_channel100,-0.09392569235824488,0.693673718396213
Apathy_Gamma_channel78,-0.09389148317286916,0.6937801117840643
BDI_Beta_channel71,-0.09387285281494342,0.6938380560540249
BDI_Beta_channel84,0.09382996508651077,0.6939714519848452
UPDRS III _Gamma_channel63,-0.09375748652152774,0.6941969055270285
MoCA corretto_Theta_channel110,0.09375584351155283,0.6942020165995367
BDI_Theta_channel104,0.09356837298354845,0.6947852829910449
BDI_Beta_channel43,0.09353770187615346,0.6948807239925515
BDI_Gamma_channel48,-0.0935187113079332,0.6949398202221242
BDI_Delta_channel17,-0.09343281593673813,0.6952071368329577
mH&Y_Delta_channel48,-0.09334262989457631,0.6954878437894978
Apathy_Delta_channel78,-0.09326044276853691,0.6957436870822618
MoCA corretto_Gamma_channel53,0.09324032133254608,0.6958063286562164
BDI_Theta_channel47,-0.09258619215938427,0.697843779111436
UPDRS III _Theta_channel57,-0.09252627038925594,0.6980305203949989
MoCA corretto_Delta_channel106,0.09247661178094255,0.6981852900383505
MoCA corretto_Theta_channel57,0.09235772791601396,0.698555858759738
MoCA corretto_Delta_channel114,0.09232664275215552,0.698652764065484
UPDRS III _Delta_channel81,-0.09215142973263327,0.6991990593847592
UPDRS III _Gamma_channel111,-0.0921213676405539,0.6992928040635747
BDI_Beta_channel49,0.09205987951593057,0.6994845597366453
mH&Y_Gamma_channel9,0.09203957499834245,0.6995478848591168
mH&Y_Gamma_channel94,-0.09183709963152403,0.700179463391055
BDI_Theta_channel82,0.09182419437852016,0.7002197249921965
Apathy_Beta_channel64,0.09160983060073587,0.7008886061938485
UPDRS III _Theta_channel111,-0.09144147670293425,0.7014140709940586
Apathy_Delta_channel29,0.09139214768520451,0.7015680610552139
BDI_Delta_channel52,-0.09138476940532834,0.7015910947447861
MoCA corretto_Theta_channel88,-0.09136615312442828,0.7016492126069134
BDI_Delta_channel36,-0.091304760673378,0.701840883994689
Apathy_Alpha_channel59,0.09128452906132592,0.7019040522552575
UPDRS III _Theta_channel22,0.09122227483542426,0.7020984376555939
mH&Y_Delta_channel40,-0.09097039140408872,0.7028851115463661
BDI_Theta_channel39,0.09084794080299313,0.7032676502776021
mH&Y_Delta_channel98,-0.09054775991728173,0.7042057131533637
UPDRS III _Alpha_channel72,-0.09043785448294042,0.704549269715614
UPDRS III _Theta_channel80,0.09037730910195113,0.7047385538036954
BDI_Beta_channel64,-0.09029797799207404,0.7049865933345985
Apathy_Gamma_channel24,-0.09020533293558938,0.705276297017315
BDI_Beta_channel65,-0.09008838543857045,0.7056420508765402
UPDRS III _Gamma_channel102,0.08955758102287165,0.7073029245833742
BDI_Delta_channel102,-0.08941134786234722,0.7077607085892561
UPDRS III _Theta_channel24,-0.08898365958397886,0.7091001435629962
BDI_Delta_channel49,0.08895789474486618,0.7091808602336063
Apathy_Theta_channel113,0.08891087474352596,0.7093281732477261
BDI_Beta_channel89,0.0887660183737079,0.7097820686656817
Apathy_Alpha_channel93,0.08864454426001533,0.7101627702966146
BDI_Gamma_channel44,-0.08857999837881576,0.7103650849267924
Apathy_Beta_channel25,0.08850934806755115,0.71058655485793
BDI_Delta_channel46,0.08850422380183647,0.7106026189366637
BDI_Theta_channel25,-0.08817362035448412,0.7116392768909328
MoCA corretto_Delta_channel71,0.08803472857110167,0.7120749389296459
BDI_Delta_channel19,-0.08769227040881471,0.7131494946783499
Apathy_Alpha_channel113,-0.08763149869226672,0.7133402369145716
BDI_Theta_channel102,0.08745033247091087,0.713908954674074
mH&Y_Delta_channel82,0.08740517497911941,0.7140507358930115
Apathy_Delta_channel99,-0.08726094708801038,0.7145036293856412
mH&Y_Delta_channel96,-0.08723029594363849,0.7145998896321821
UPDRS III _Theta_channel106,0.08710635902238756,0.7149891571564473
BDI_Theta_channel49,0.08708355292297368,0.7150607951228982
MoCA corretto_Theta_channel59,-0.0868929516775627,0.7156595967762497
BDI_Beta_channel6,0.08682561483914258,0.7158711835312832
UPDRS III _Gamma_channel40,-0.08675852268736568,0.7160820212641335
BDI_Alpha_channel92,0.08671715694457406,0.7162120233700773
BDI_Beta_channel25,-0.08662708493292076,0.716495123009232
mH&Y_Beta_channel4,0.0864124609627241,0.7171698374928867
mH&Y_Beta_channel34,0.08633431448525372,0.717415557104468
mH&Y_Gamma_channel111,-0.08633041135657839,0.7174278305948244
UPDRS III _Theta_channel0,0.08627945618414609,0.7175880665845529
UPDRS III _Gamma_channel84,0.08608968614786096,0.7181849260645089
BDI_Gamma_channel7,-0.08565196881347167,0.719562221503427
UPDRS III _Gamma_channel26,-0.08558398471297722,0.7197762110387409
Apathy_Delta_channel90,-0.08539535886936778,0.7203700425032935
UPDRS III _Gamma_channel65,-0.08537054846094524,0.7204481620571397
BDI_Theta_channel63,-0.08524798308217969,0.7208341179440596
mH&Y_Beta_channel30,-0.08522726250262098,0.7208993730535294
Apathy_Gamma_channel83,0.08511414481980882,0.7212556461519333
UPDRS III _Theta_channel110,-0.08507124103645054,0.7213907894797829
Apathy_Beta_channel32,0.08505653636468072,0.7214371097949914
BDI_Alpha_channel76,0.08502044698000832,0.7215507967847468
Apathy_Delta_channel60,0.08501412271526852,0.721570719748865
UPDRS III _Delta_channel42,0.08476377325367838,0.722359519684244
UPDRS III _Theta_channel71,0.08467275855335935,0.7226463552960108
BDI_Alpha_channel110,0.08466430661636726,0.7226729936422344
UPDRS III _Theta_channel105,-0.0846139180503657,0.7228318119037471
Apathy_Delta_channel63,-0.0844991925151461,0.7231934526935493
Apathy_Theta_channel24,0.08447007615513616,0.7232852430262879
UPDRS III _Delta_channel49,0.08444559610052438,0.723362420061094
MoCA corretto_Gamma_channel77,0.08439185290565801,0.723531862541037
MoCA corretto_Gamma_channel99,0.08408286070790268,0.7245062985969133
mH&Y_Delta_channel113,-0.08395068161579562,0.724923262524427
MoCA corretto_Theta_channel58,-0.08387036553267527,0.7251766590599278
UPDRS III _Theta_channel98,0.08384449755665097,0.7252582781538904
BDI_Gamma_channel8,-0.0837220740405055,0.7256445896710231
BDI_Theta_channel3,0.08371659235025497,0.7256618888217903
MoCA corretto_Delta_channel23,0.08365223267108825,0.7258650050463238
BDI_Gamma_channel57,-0.08358677289325295,0.7260716112073422
UPDRS III _Delta_channel21,-0.08356291087561979,0.7261469297711347
UPDRS III _Theta_channel3,0.08354828668111652,0.7261930910758119
